Title,Year,Duration,Rated,IMDB Rating,Number of Ratings,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western
Benny & Joon,0.45918367346938777,0.36162361623616235,0.3333333333333333,0.7634408602150536,0.021,0.05,0.1,0.0,0.35,0.0,0.8,0.0,0.6,0.0,0.75,0.0,0.15,0.05,1.0,0.0,0.0,0.0,0.2,0.15,0.1,0.0,0.9,0.85,0.0,0.0,0.05,0.0,0.0
Private Resort,0.4548872180451128,0.3025830258302583,0.6666666666666666,0.5591397849462365,0.0,0.1,0.05,0.0,0.15,0.0,0.2,0.05,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
The Half of It,0.47368421052631576,0.3837638376383764,0.3333333333333333,0.7419354838709677,0.015,0.05,0.1,0.0,0.2,0.0,0.75,0.0,0.4,0.0,0.9,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.15,0.05,0.1,0.0,0.85,0.8,0.0,0.0,0.05,0.0,0.0
Bloomington,0.4683136412459721,0.3062730627306273,0.6666666666666666,0.6236559139784945,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Recruit,0.46455424274973145,0.42435424354243545,0.6666666666666666,0.7096774193548386,0.048,0.75,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
Apophis 2029,0.47851772287862515,0.0,0.0,0.0,0.0,0.7,0.65,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.95,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
The Missing,0.46455424274973145,0.5055350553505535,0.6666666666666666,0.6989247311827956,0.013,0.1,0.05,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
The Return of the Pink Panther,0.44951664876476904,0.41697416974169743,0.6666666666666666,0.7526881720430108,0.01,0.2,0.15,0.0,0.05,0.0,0.95,0.05,0.7,0.0,0.1,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Jonah Hex,0.4683136412459721,0.2988929889298893,0.3333333333333333,0.5053763440860215,0.021,0.85,0.7,0.0,0.1,0.2,0.15,0.25,0.0,0.0,0.4,0.2,0.1,0.6,0.95,0.5,0.0,0.1,0.15,0.0,0.3,0.1,0.05,0.0,0.0,0.0,0.35,0.1,0.9
Breaking,0.4747583243823845,0.3800738007380074,0.3333333333333333,0.6774193548387096,0.003,0.2,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.7,0.25,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Adventures of Pluto Nash,0.4640171858216971,0.3505535055350554,0.3333333333333333,0.4193548387096774,0.009,0.7,0.65,0.0,0.05,0.0,0.4,0.1,0.5,0.0,0.3,0.15,0.2,0.1,0.95,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.05,0.0,0.6,0.0,0.25,0.0,0.0
Starship Troopers: Traitor of Mars,0.47207303974221265,0.3247232472324723,0.6666666666666666,0.5913978494623655,0.0,0.95,0.8,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.1,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.0
The Hole,0.4677765843179377,0.33948339483394835,0.3333333333333333,0.6129032258064516,0.008333333333333333,0.05,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
Invasion of the Bee Girls,0.44844253490870034,0.3173431734317343,0.16666666666666666,0.5268817204301075,0.0,0.05,0.01,0.0,0.2,0.0,0.7,0.0,0.55,0.0,0.15,0.0,0.1,0.05,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
Dragnet,0.45596133190118154,0.39114391143911437,0.3333333333333333,0.6451612903225806,0.012666666666666666,0.1,0.0,0.0,0.05,0.05,0.05,0.95,0.0,0.0,0.8,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.9,0.05,0.0,0.0,0.0,0.0,0.85,0.0,0.0
The Woman in White,0.43501611170784105,0.4022140221402214,0.6666666666666666,0.7096774193548386,0.0,0.05,0.1,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.85,0.05,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.9,0.05,0.1,0.0,0.0,0.0,0.7,0.0,0.0
Something Wild,0.45542427497314714,0.42066420664206644,0.6666666666666666,0.7419354838709677,0.007333333333333333,0.2,0.05,0.0,0.15,0.0,0.7,0.3,0.65,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.2,0.1,0.35,0.0,0.0,0.0,0.45,0.0,0.0
Escape from Pretoria,0.47368421052631576,0.39114391143911437,0.3333333333333333,0.7311827956989246,0.015,0.7,0.65,0.0,0.05,0.2,0.0,0.5,0.0,0.0,0.6,0.0,0.0,0.0,0.95,0.4,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
The Last Days of Disco,0.46186895810955964,0.41697416974169743,0.6666666666666666,0.7204301075268816,0.005,0.05,0.0,0.0,0.25,0.1,0.7,0.0,0.0,0.1,0.8,0.0,0.1,0.0,1.0,0.3,0.0,0.0,0.9,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.0
Spacehunter: Adventures in the Forbidden Zone,0.453813104189044,0.33210332103321033,0.3333333333333333,0.5913978494623655,0.0,0.85,0.9,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.2,0.3,0.6,0.75,1.0,0.0,0.0,0.15,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
The Rebound,0.4677765843179377,0.3505535055350554,0.6666666666666666,0.6774193548387096,0.017,0.2,0.05,0.0,0.05,0.0,0.4,0.0,0.3,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0
The Man with the Iron Heart,0.47207303974221265,0.44280442804428044,0.6666666666666666,0.6881720430107526,0.006333333333333333,0.6,0.05,0.0,0.1,0.8,0.0,0.2,0.0,0.0,0.95,0.0,0.0,0.0,0.98,0.85,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0
The Big Bird Cage,0.44790547798066593,0.3247232472324723,0.6666666666666666,0.6344086021505376,0.0,0.05,0.0,0.0,0.1,0.0,0.6,0.0,0.4,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0
"Butcher, Baker, Nightmare Maker",0.4527389903329753,0.35424354243542433,0.6666666666666666,0.6774193548387096,0.0,0.2,0.05,0.0,0.15,0.0,0.1,0.3,0.0,0.0,0.4,0.0,0.0,0.2,1.0,0.1,0.0,0.85,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0
Summer of '42,0.4473684210526316,0.3837638376383764,0.3333333333333333,0.7741935483870968,0.0,0.05,0.35,0.0,0.05,0.0,0.2,0.0,0.05,0.0,0.7,0.0,0.6,0.0,1.0,0.2,0.5,0.0,0.1,0.0,0.05,0.0,0.65,0.3,0.0,0.0,0.0,0.0,0.0
Neighbors 2: Sorority Rising,0.4715359828141783,0.33948339483394835,0.6666666666666666,0.6129032258064516,0.044333333333333336,0.1,0.05,0.0,0.01,0.0,0.75,0.02,0.6,0.0,0.2,0.0,0.15,0.0,1.0,0.0,0.0,0.01,0.05,0.02,0.05,0.0,0.05,0.2,0.0,0.0,0.05,0.0,0.0
The Five-Year Engagement,0.46938775510204084,0.4575645756457565,0.6666666666666666,0.6666666666666666,0.034333333333333334,0.05,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.85,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
The Swan Princess,0.4597207303974221,0.33210332103321033,0.16666666666666666,0.6881720430107526,0.009333333333333334,0.1,0.7,0.95,0.15,0.0,0.6,0.0,0.1,0.0,0.2,0.05,0.9,0.8,1.0,0.0,0.0,0.0,0.25,0.2,0.1,0.0,0.4,0.4,0.0,0.0,0.05,0.0,0.0
Airplane Mode,0.4731471535982814,0.2952029520295203,0.6666666666666666,0.2043010752688172,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.9,0.0,0.1,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
After the Sunset,0.46509129967776586,0.35793357933579334,0.3333333333333333,0.6666666666666666,0.016666666666666666,0.2,0.15,0.0,0.05,0.0,0.1,0.3,0.15,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.35,0.1,0.4,0.0,0.0,0.0,0.4,0.0,0.0
Basic,0.46455424274973145,0.36162361623616235,0.6666666666666666,0.6881720430107526,0.022333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cam,0.47261009667024706,0.34686346863468637,0.6666666666666666,0.6344086021505376,0.012333333333333333,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Last Song,0.4683136412459721,0.3948339483394834,0.3333333333333333,0.6451612903225806,0.03133333333333333,0.05,0.1,0.0,0.05,0.0,0.2,0.0,0.05,0.0,0.7,0.0,0.65,0.0,1.0,0.0,0.0,0.0,0.25,0.15,0.05,0.0,0.85,0.4,0.0,0.0,0.0,0.0,0.0
Wayne's World 2,0.45918367346938777,0.3505535055350554,0.3333333333333333,0.6666666666666666,0.029666666666666668,0.1,0.15,0.0,0.05,0.0,0.95,0.0,0.7,0.0,0.1,0.0,0.6,0.1,1.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0
Samson and Delilah,0.4355531686358754,0.4944649446494465,0.6666666666666666,0.7311827956989246,0.0,0.75,0.6,0.0,0.2,0.65,0.05,0.0,0.0,0.0,0.9,0.7,0.3,0.5,1.0,0.85,0.8,0.0,0.1,0.05,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Prozac Nation,0.46348012889366275,0.3505535055350554,0.6666666666666666,0.6666666666666666,0.006333333333333333,0.0,0.0,0.0,0.05,0.95,0.1,0.0,0.15,0.0,0.9,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
A Slight Case of Murder,0.4296455424274973,0.31365313653136534,0.6666666666666666,0.7526881720430108,0.0,0.01,0.0,0.0,0.05,0.0,0.15,0.8,0.2,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.75,0.0,0.0
Lady and the Tramp,0.4731471535982814,0.4095940959409594,0.3333333333333333,0.6666666666666666,0.008333333333333333,0.1,0.2,0.95,0.3,0.0,0.8,0.0,0.1,0.0,0.4,0.0,0.9,0.15,1.0,0.0,0.0,0.0,0.85,0.9,0.05,0.0,0.75,0.7,0.0,0.0,0.0,0.0,0.0
The Yellow Birds,0.47207303974221265,0.34686346863468637,0.6666666666666666,0.6236559139784945,7e-06,0.05,0.0,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.9,0.05,0.0,0.0,1.0,0.8,0.9,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.95,0.0
Hell Comes to Frogtown,0.4564983888292159,0.3173431734317343,0.6666666666666666,0.5913978494623655,0.0,0.2,0.05,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.95,0.0,0.0,0.6,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
Rust Creek,0.47261009667024706,0.3985239852398524,0.6666666666666666,0.6344086021505376,0.004666666666666667,0.2,0.05,0.0,0.15,0.0,0.05,0.7,0.1,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.6,0.1,0.05,0.0,0.0,0.0,0.65,0.0,0.0
The River Wild,0.4597207303974221,0.4095940959409594,0.6666666666666666,0.6989247311827956,0.017333333333333333,0.8,0.95,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.75,0.2,0.15,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0
Raw Deal,0.45542427497314714,0.39114391143911437,0.6666666666666666,0.6021505376344085,0.013,0.15,0.05,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
Red Planet,0.46294307196562834,0.39114391143911437,0.6666666666666666,0.6129032258064516,0.02,0.7,0.65,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.5,0.2,0.1,0.1,0.95,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
Frantic,0.4564983888292159,0.44280442804428044,0.6666666666666666,0.7311827956989246,0.019666666666666666,0.7,0.0,0.0,0.1,0.0,0.0,0.85,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.9,0.75,0.15,0.0,0.0,0.0,0.98,0.0,0.0
Dear Heart,0.44360902255639095,0.42066420664206644,0.6666666666666666,0.7741935483870968,0.0,0.01,0.01,0.0,0.05,0.01,0.1,0.0,0.05,0.0,0.75,0.0,0.15,0.0,1.0,0.01,0.01,0.0,0.05,0.05,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0
Riff Raff,0.4758324382384533,0.3800738007380074,0.6666666666666666,0.8387096774193548,2.5666666666666666e-05,0.05,0.01,0.0,0.15,0.0,0.1,0.0,0.25,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Crow: City of Angels,0.4607948442534909,0.30996309963099633,0.6666666666666666,0.49462365591397844,0.007666666666666666,0.85,0.7,0.0,0.15,0.05,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.2,1.0,0.0,0.0,0.3,0.1,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.4,0.0,0.0
Virus,0.462406015037594,0.36531365313653136,0.6666666666666666,0.5376344086021505,0.010333333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
Snow Day,0.46294307196562834,0.3284132841328413,0.3333333333333333,0.5591397849462365,0.004666666666666667,0.15,0.1,0.0,0.05,0.0,0.85,0.0,0.1,0.0,0.2,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.05,0.0,0.0
Mass,0.47422126745435017,0.4095940959409594,0.3333333333333333,0.8172043010752688,0.006,0.2,0.05,0.0,0.05,0.1,0.0,0.6,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.15,0.15,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
Gotti,0.47261009667024706,0.4132841328413284,0.16666666666666666,0.5161290322580645,0.006,0.1,0.0,0.0,0.0,0.9,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.8,0.8,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0
The Forest Hills,0.47529538131041893,0.2915129151291513,0.6666666666666666,0.5698924731182795,7.633333333333334e-05,0.01,0.01,0.0,0.05,0.05,0.1,0.01,0.1,0.0,0.7,0.0,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shortcut to Happiness,0.46455424274973145,0.39114391143911437,0.3333333333333333,0.5806451612903226,0.0,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.15,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Trumbo,0.47099892588614395,0.4575645756457565,0.6666666666666666,0.7956989247311828,0.028666666666666667,0.0,0.0,0.0,0.05,0.95,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.9,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mr. Magorium's Wonder Emporium,0.46670247046186897,0.34317343173431736,0.16666666666666666,0.6666666666666666,0.016,0.05,0.2,0.1,0.4,0.15,0.7,0.0,0.55,0.0,0.6,0.05,0.85,0.3,0.95,0.1,0.15,0.0,0.15,0.25,0.1,0.0,0.35,0.65,0.05,0.0,0.05,0.0,0.0
Let's Be Cops,0.47046186895810954,0.3837638376383764,0.6666666666666666,0.6881720430107526,0.047,0.6,0.2,0.0,0.05,0.0,0.85,0.05,0.0,0.0,0.25,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.4,0.0,0.0
The Machine,0.47529538131041893,0.4132841328413284,0.6666666666666666,0.6129032258064516,0.005333333333333333,0.7,0.2,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
Jayne Mansfield's Car,0.46938775510204084,0.45018450184501846,0.6666666666666666,0.6666666666666666,0.0,0.1,0.05,0.0,0.2,0.35,0.6,0.05,0.55,0.0,0.7,0.0,0.05,0.0,1.0,0.15,0.3,0.0,0.1,0.05,0.1,0.0,0.25,0.4,0.0,0.0,0.15,0.0,0.0
Hard Eight,0.4607948442534909,0.3726937269372694,0.6666666666666666,0.7634408602150536,0.018666666666666668,0.2,0.05,0.0,0.15,0.0,0.7,0.6,0.75,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.5,0.2,0.05,0.0,0.0,0.0,0.4,0.0,0.0
Midnight Special,0.4715359828141783,0.4132841328413284,0.3333333333333333,0.7096774193548386,0.028333333333333332,0.65,0.7,0.0,0.2,0.05,0.1,0.0,0.0,0.0,0.85,0.15,0.3,0.4,1.0,0.0,0.0,0.25,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
Spring,0.47046186895810954,0.4022140221402214,0.6666666666666666,0.7204301075268816,0.010666666666666666,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dark Water,0.4656283566058002,0.3874538745387454,0.3333333333333333,0.6021505376344085,0.022,0.05,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
Tin Cup,0.4607948442534909,0.4981549815498155,0.6666666666666666,0.6881720430107526,0.018,0.2,0.05,0.0,0.05,0.0,0.8,0.0,0.25,0.0,0.6,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.7,0.75,0.0,0.95,0.0,0.0,0.0
Metal Lords,0.4747583243823845,0.35793357933579334,0.6666666666666666,0.7204301075268816,0.011333333333333334,0.2,0.05,0.0,0.15,0.0,0.7,0.0,0.4,0.0,0.65,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.95,0.8,0.0,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.0
Torque,0.46509129967776586,0.30996309963099633,0.3333333333333333,0.4408602150537634,0.01,0.95,0.7,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0
Perfect,0.4548872180451128,0.42435424354243545,0.6666666666666666,0.5053763440860215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crazy/Beautiful,0.46348012889366275,0.36531365313653136,0.3333333333333333,0.6881720430107526,0.008666666666666666,0.05,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Target,0.4548872180451128,0.4317343173431734,0.6666666666666666,0.6344086021505376,0.0,0.7,0.2,0.0,0.05,0.0,0.0,0.8,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0
The Boss,0.4715359828141783,0.36531365313653136,0.6666666666666666,0.5806451612903226,0.01633333333333333,0.2,0.05,0.0,0.01,0.0,0.6,0.05,0.4,0.0,0.25,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0
I Wish You All the Best,0.4758324382384533,0.33948339483394835,0.6666666666666666,0.7634408602150536,1.9e-05,0.0,0.0,0.0,0.05,0.85,0.1,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Kimi,0.4747583243823845,0.3284132841328413,0.6666666666666666,0.6774193548387096,0.013333333333333334,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
One Fine Day,0.4607948442534909,0.3985239852398524,0.3333333333333333,0.6989247311827956,0.01633333333333333,0.05,0.0,0.0,0.1,0.0,0.35,0.0,0.05,0.0,0.7,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.9,0.85,0.0,0.0,0.0,0.0,0.0
Paper Towns,0.47099892588614395,0.4022140221402214,0.3333333333333333,0.6666666666666666,0.036333333333333336,0.1,0.4,0.0,0.2,0.0,0.6,0.05,0.2,0.0,0.7,0.0,0.3,0.1,1.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.4,0.5,0.0,0.0,0.2,0.0,0.0
The Daytrippers,0.4607948442534909,0.3210332103321033,0.6666666666666666,0.7526881720430108,0.0,0.1,0.2,0.0,0.15,0.0,0.75,0.05,0.8,0.0,0.6,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.1,0.15,0.0,0.0,0.2,0.0,0.0
Memoria,0.47422126745435017,0.5018450184501845,0.3333333333333333,0.6881720430107526,0.004,0.05,0.1,0.0,0.75,0.05,0.02,0.0,0.0,0.05,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
Ragtime,0.4527389903329753,0.5719557195571956,0.6666666666666666,0.7849462365591398,0.0036666666666666666,0.05,0.05,0.0,0.2,0.6,0.05,0.05,0.0,0.0,0.85,0.1,0.1,0.0,0.95,0.9,0.8,0.0,0.6,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Crumb,0.4597207303974221,0.43911439114391143,0.6666666666666666,0.8602150537634408,0.007333333333333333,0.05,0.01,0.95,0.99,0.9,0.05,0.02,0.0,0.9,0.85,0.01,0.01,0.01,0.9,0.15,0.0,0.01,0.05,0.01,0.05,0.01,0.01,0.0,0.0,0.01,0.05,0.01,0.01
Waiting for the Barbarians,0.4731471535982814,0.4132841328413284,0.6666666666666666,0.6344086021505376,0.005,0.05,0.0,0.0,0.75,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.95,0.8,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
Queen Bees,0.47422126745435017,0.36900369003690037,0.3333333333333333,0.6881720430107526,0.0,0.01,0.01,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.65,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guess Who's Coming to Dinner,0.4452201933404941,0.3985239852398524,0.16666666666666666,0.8387096774193548,0.016666666666666666,0.0,0.0,0.0,0.05,0.05,0.1,0.0,0.05,0.0,0.95,0.05,0.2,0.0,1.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0
London Fields,0.47261009667024706,0.4354243542435424,0.6666666666666666,0.4193548387096774,0.004333333333333333,0.05,0.0,0.0,0.1,0.0,0.0,0.95,0.2,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0
Sky Captain and the World of Tomorrow,0.46509129967776586,0.39114391143911437,0.3333333333333333,0.6559139784946235,0.029333333333333333,0.95,0.9,0.85,0.7,0.0,0.2,0.05,0.0,0.0,0.4,0.6,0.7,0.8,1.0,0.15,0.0,0.05,0.5,0.25,0.6,0.0,0.1,0.0,0.0,0.0,0.75,0.0,0.0
A Soldier's Story,0.45435016111707843,0.3726937269372694,0.3333333333333333,0.7741935483870968,0.004,0.2,0.05,0.0,0.15,0.85,0.0,0.0,0.0,0.0,0.9,0.05,0.0,0.0,0.95,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.9,0.0
Naughty But Nice,0.4301825993555317,0.3284132841328413,0.6666666666666666,0.6559139784946235,0.00012966666666666666,0.01,0.01,0.0,0.0,0.0,0.95,0.0,0.2,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.75,0.9,0.0,0.0,0.05,0.0,0.0
