,Title,Year,Duration,Rated,IMDB Rating,Number of Ratings,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western
4790,Shall We Dance?,0.46509129967776586,0.39114391143911437,0.3333333333333333,0.6666666666666666,0.016666666666666666,0.05,0.1,0.0,0.15,0.0,0.9,0.0,0.0,0.0,0.7,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.8,0.95,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
4791,The Bonfire of the Vanities,0.45757250268528465,0.4612546125461255,0.6666666666666666,0.6021505376344085,0.009,0.05,0.0,0.0,0.2,0.1,0.3,0.1,0.4,0.0,0.8,0.1,0.0,0.0,0.9,0.1,0.2,0.0,0.05,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0
4792,The Cobbler,0.47046186895810954,0.36531365313653136,0.3333333333333333,0.6236559139784945,0.020666666666666667,0.1,0.05,0.0,0.15,0.0,0.6,0.05,0.55,0.0,0.4,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.05,0.1,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0
4793,Hell Is for Heroes,0.44253490870032225,0.33210332103321033,0.6666666666666666,0.7419354838709677,0.0,0.75,0.05,0.0,0.05,0.8,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0
4794,After Yang,0.47422126745435017,0.35424354243542433,0.3333333333333333,0.7096774193548386,0.008,0.05,0.0,0.0,0.75,0.1,0.0,0.0,0.0,0.0,0.95,0.0,0.2,0.05,1.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0
4795,Quo Vadis,0.43662728249194416,0.6309963099630996,0.6666666666666666,0.7634408602150536,0.005666666666666667,0.2,0.3,0.0,0.1,0.4,0.0,0.1,0.0,0.0,0.7,0.6,0.1,0.0,0.9,0.8,0.9,0.0,0.2,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.1,0.2,0.0
4796,Cult of Chucky,0.47207303974221265,0.33579335793357934,0.6666666666666666,0.5698924731182795,0.010333333333333333,0.2,0.05,0.0,0.05,0.0,0.15,0.05,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
4797,Kung Pow: Enter the Fist,0.4640171858216971,0.2988929889298893,0.3333333333333333,0.6666666666666666,0.01633333333333333,0.85,0.2,0.0,0.1,0.0,0.95,0.05,0.9,0.0,0.15,0.0,0.1,0.7,1.0,0.05,0.0,0.15,0.1,0.05,0.1,0.0,0.05,0.15,0.6,0.0,0.2,0.0,0.0
4798,Noel,0.46509129967776586,0.35424354243542433,0.3333333333333333,0.6559139784946235,0.0036666666666666666,0.01,0.05,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.55,0.0,1.0,0.1,0.1,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
4799,Hard to Get,0.4296455424274973,0.3025830258302583,0.16666666666666666,0.7204301075268816,0.0002486666666666667,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.2,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.9,0.0,0.0,0.0,0.0,0.0
4800,Gulliver's Travels,0.4683136412459721,0.31365313653136534,0.16666666666666666,0.5268817204301075,0.025,0.6,0.85,0.1,0.25,0.05,0.7,0.0,0.0,0.0,0.5,0.3,0.75,0.9,1.0,0.2,0.0,0.05,0.15,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0
4801,Shell,0.4758324382384533,0.36900369003690037,0.6666666666666666,0.6989247311827956,1.6666666666666667e-05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4802,At Eternity's Gate,0.47261009667024706,0.4095940959409594,0.16666666666666666,0.7419354838709677,0.013666666666666667,0.05,0.0,0.0,0.65,0.95,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.9,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4803,Beauty Shop,0.4656283566058002,0.3874538745387454,0.3333333333333333,0.6021505376344085,0.006333333333333333,0.0,0.0,0.0,0.1,0.0,0.85,0.05,0.0,0.0,0.7,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.15,0.05,0.0,0.4,0.0,0.0,0.0,0.05,0.0,0.0
4804,Americana,0.47529538131041893,0.4059040590405904,0.6666666666666666,0.7096774193548386,5.2e-05,0.05,0.1,0.0,0.2,0.05,0.0,0.0,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4805,Hudson Hawk,0.458109559613319,0.36900369003690037,0.6666666666666666,0.6129032258064516,0.02033333333333333,0.95,0.7,0.0,0.1,0.0,0.9,0.6,0.9,0.0,0.2,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.75,0.65,0.0,0.0,0.0,0.0,0.85,0.0,0.2
4806,Pat Garrett & Billy the Kid,0.44844253490870034,0.45018450184501846,0.16666666666666666,0.7741935483870968,0.007333333333333333,0.85,0.2,0.0,0.15,0.95,0.05,0.7,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.9,0.9,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.98
4807,Boomerang,0.45864661654135336,0.4317343173431734,0.6666666666666666,0.6021505376344085,0.010666666666666666,0.1,0.05,0.0,0.05,0.0,0.8,0.05,0.75,0.0,0.2,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.05,0.0,0.0
4808,Poltergeist II: The Other Side,0.45542427497314714,0.33579335793357934,0.3333333333333333,0.6129032258064516,0.010333333333333333,0.1,0.15,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.2,0.25,1.0,0.0,0.0,0.8,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
4809,"Hello, Dolly!",0.4462943071965628,0.5387453874538746,0.16666666666666666,0.7526881720430108,0.005666666666666667,0.0,0.0,0.0,0.05,0.05,0.7,0.0,0.1,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.05,0.0,0.95,0.98,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0
4810,Holmes & Watson,0.47261009667024706,0.33210332103321033,0.3333333333333333,0.4193548387096774,0.013333333333333334,0.05,0.1,0.0,0.01,0.05,0.75,0.15,0.6,0.0,0.2,0.0,0.1,0.0,0.95,0.1,0.1,0.0,0.05,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0
4811,Without Blood,0.4758324382384533,0.33579335793357934,0.6666666666666666,0.7849462365591398,2.2e-05,0.2,0.05,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.0,0.9,0.0,0.0,0.2,0.0,0.0,0.4,0.05,0.0,0.0,0.0,0.0,0.5,0.0,0.0
4812,Naked Fear,0.46670247046186897,0.3985239852398524,0.6666666666666666,0.5483870967741935,0.0,0.2,0.05,0.0,0.05,0.0,0.0,0.6,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0
4813,Palm Swings,0.47368421052631576,0.3505535055350554,1.0,0.4731182795698925,0.0,0.01,0.05,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.95,0.0,0.0,0.0,0.25,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
4814,Soft & Quiet,0.4747583243823845,0.33948339483394835,0.6666666666666666,0.6666666666666666,0.0036666666666666666,0.01,0.01,0.0,0.25,0.0,0.01,0.0,0.0,0.0,0.85,0.0,0.01,0.0,0.98,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.15,0.0,0.0,0.0,0.01,0.0,0.0
4815,For Love of the Game,0.462406015037594,0.5055350553505535,0.16666666666666666,0.7096774193548386,0.012666666666666666,0.1,0.0,0.0,0.05,0.0,0.15,0.0,0.05,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0
4816,Thoroughbreds,0.47207303974221265,0.33948339483394835,0.6666666666666666,0.7096774193548386,0.015666666666666666,0.05,0.0,0.0,0.2,0.0,0.1,0.05,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0
4817,Devil in a Blue Dress,0.4602577873254565,0.3763837638376384,0.6666666666666666,0.7311827956989246,0.008333333333333333,0.15,0.05,0.0,0.2,0.05,0.0,0.95,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.7,0.7,0.0,0.1,0.0,0.9,0.98,0.1,0.0,0.0,0.0,0.85,0.0,0.2
4818,The Speedway Murders,0.47529538131041893,0.3726937269372694,0.6666666666666666,0.7311827956989246,9.933333333333334e-05,0.2,0.05,0.0,0.05,0.0,0.0,0.8,0.0,0.0,0.4,0.0,0.0,0.0,0.95,0.1,0.15,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
4819,Into the Storm,0.47046186895810954,0.3284132841328413,0.3333333333333333,0.6236559139784945,0.024333333333333332,0.75,0.6,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.2,0.0,0.95,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
4820,A Guide for the Married Man,0.4452201933404941,0.3284132841328413,0.16666666666666666,0.7096774193548386,0.001,0.01,0.01,0.0,0.0,0.0,0.75,0.05,0.7,0.0,0.6,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.0
4821,The Falcon and the Snowman,0.4548872180451128,0.4833948339483395,0.6666666666666666,0.7311827956989246,0.004333333333333333,0.1,0.0,0.0,0.0,0.95,0.05,0.9,0.1,0.0,0.9,0.0,0.0,0.0,1.0,0.8,0.85,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
4822,Benny & Joon,0.45918367346938777,0.36162361623616235,0.3333333333333333,0.7634408602150536,0.021,0.05,0.1,0.0,0.35,0.0,0.8,0.0,0.6,0.0,0.75,0.0,0.15,0.05,1.0,0.0,0.0,0.0,0.2,0.15,0.1,0.0,0.9,0.85,0.0,0.0,0.05,0.0,0.0
4823,Private Resort,0.4548872180451128,0.3025830258302583,0.6666666666666666,0.5591397849462365,0.0,0.1,0.05,0.0,0.15,0.0,0.2,0.05,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
4824,The Half of It,0.47368421052631576,0.3837638376383764,0.3333333333333333,0.7419354838709677,0.015,0.05,0.1,0.0,0.2,0.0,0.75,0.0,0.4,0.0,0.9,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.15,0.05,0.1,0.0,0.85,0.8,0.0,0.0,0.05,0.0,0.0
4825,Bloomington,0.4683136412459721,0.3062730627306273,0.6666666666666666,0.6236559139784945,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4826,The Recruit,0.46455424274973145,0.42435424354243545,0.6666666666666666,0.7096774193548386,0.048,0.75,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
4827,Apophis 2029,0.47851772287862515,0.0,0.0,0.0,0.0,0.7,0.65,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.95,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
4828,The Missing,0.46455424274973145,0.5055350553505535,0.6666666666666666,0.6989247311827956,0.013,0.1,0.05,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
4829,The Return of the Pink Panther,0.44951664876476904,0.41697416974169743,0.6666666666666666,0.7526881720430108,0.01,0.2,0.15,0.0,0.05,0.0,0.95,0.05,0.7,0.0,0.1,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
4830,Jonah Hex,0.4683136412459721,0.2988929889298893,0.3333333333333333,0.5053763440860215,0.021,0.85,0.7,0.0,0.1,0.2,0.15,0.25,0.0,0.0,0.4,0.2,0.1,0.6,0.95,0.5,0.0,0.1,0.15,0.0,0.3,0.1,0.05,0.0,0.0,0.0,0.35,0.1,0.9
4831,Breaking,0.4747583243823845,0.3800738007380074,0.3333333333333333,0.6774193548387096,0.003,0.2,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.7,0.25,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4832,The Adventures of Pluto Nash,0.4640171858216971,0.3505535055350554,0.3333333333333333,0.4193548387096774,0.009,0.7,0.65,0.0,0.05,0.0,0.4,0.1,0.5,0.0,0.3,0.15,0.2,0.1,0.95,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.05,0.0,0.6,0.0,0.25,0.0,0.0
4833,Starship Troopers: Traitor of Mars,0.47207303974221265,0.3247232472324723,0.6666666666666666,0.5913978494623655,0.0,0.95,0.8,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.1,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.0
4834,The Hole,0.4677765843179377,0.33948339483394835,0.3333333333333333,0.6129032258064516,0.008333333333333333,0.05,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
4835,Invasion of the Bee Girls,0.44844253490870034,0.3173431734317343,0.16666666666666666,0.5268817204301075,0.0,0.05,0.01,0.0,0.2,0.0,0.7,0.0,0.55,0.0,0.15,0.0,0.1,0.05,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
4836,Dragnet,0.45596133190118154,0.39114391143911437,0.3333333333333333,0.6451612903225806,0.012666666666666666,0.1,0.0,0.0,0.05,0.05,0.05,0.95,0.0,0.0,0.8,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.9,0.05,0.0,0.0,0.0,0.0,0.85,0.0,0.0
4837,The Woman in White,0.43501611170784105,0.4022140221402214,0.6666666666666666,0.7096774193548386,0.0,0.05,0.1,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.85,0.05,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.9,0.05,0.1,0.0,0.0,0.0,0.7,0.0,0.0
4838,Something Wild,0.45542427497314714,0.42066420664206644,0.6666666666666666,0.7419354838709677,0.007333333333333333,0.2,0.05,0.0,0.15,0.0,0.7,0.3,0.65,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.2,0.1,0.35,0.0,0.0,0.0,0.45,0.0,0.0
4839,Escape from Pretoria,0.47368421052631576,0.39114391143911437,0.3333333333333333,0.7311827956989246,0.015,0.7,0.65,0.0,0.05,0.2,0.0,0.5,0.0,0.0,0.6,0.0,0.0,0.0,0.95,0.4,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
4840,The Last Days of Disco,0.46186895810955964,0.41697416974169743,0.6666666666666666,0.7204301075268816,0.005,0.05,0.0,0.0,0.25,0.1,0.7,0.0,0.0,0.1,0.8,0.0,0.1,0.0,1.0,0.3,0.0,0.0,0.9,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.0
4841,Spacehunter: Adventures in the Forbidden Zone,0.453813104189044,0.33210332103321033,0.3333333333333333,0.5913978494623655,0.0,0.85,0.9,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.2,0.3,0.6,0.75,1.0,0.0,0.0,0.15,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
4842,The Rebound,0.4677765843179377,0.3505535055350554,0.6666666666666666,0.6774193548387096,0.017,0.2,0.05,0.0,0.05,0.0,0.4,0.0,0.3,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0
4843,The Man with the Iron Heart,0.47207303974221265,0.44280442804428044,0.6666666666666666,0.6881720430107526,0.006333333333333333,0.6,0.05,0.0,0.1,0.8,0.0,0.2,0.0,0.0,0.95,0.0,0.0,0.0,0.98,0.85,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0
4844,The Big Bird Cage,0.44790547798066593,0.3247232472324723,0.6666666666666666,0.6344086021505376,0.0,0.05,0.0,0.0,0.1,0.0,0.6,0.0,0.4,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0
4845,"Butcher, Baker, Nightmare Maker",0.4527389903329753,0.35424354243542433,0.6666666666666666,0.6774193548387096,0.0,0.2,0.05,0.0,0.15,0.0,0.1,0.3,0.0,0.0,0.4,0.0,0.0,0.2,1.0,0.1,0.0,0.85,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0
4846,Summer of '42,0.4473684210526316,0.3837638376383764,0.3333333333333333,0.7741935483870968,0.0,0.05,0.35,0.0,0.05,0.0,0.2,0.0,0.05,0.0,0.7,0.0,0.6,0.0,1.0,0.2,0.5,0.0,0.1,0.0,0.05,0.0,0.65,0.3,0.0,0.0,0.0,0.0,0.0
4847,Neighbors 2: Sorority Rising,0.4715359828141783,0.33948339483394835,0.6666666666666666,0.6129032258064516,0.044333333333333336,0.1,0.05,0.0,0.01,0.0,0.75,0.02,0.6,0.0,0.2,0.0,0.15,0.0,1.0,0.0,0.0,0.01,0.05,0.02,0.05,0.0,0.05,0.2,0.0,0.0,0.05,0.0,0.0
4848,The Five-Year Engagement,0.46938775510204084,0.4575645756457565,0.6666666666666666,0.6666666666666666,0.034333333333333334,0.05,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.85,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
4849,The Swan Princess,0.4597207303974221,0.33210332103321033,0.16666666666666666,0.6881720430107526,0.009333333333333334,0.1,0.7,0.95,0.15,0.0,0.6,0.0,0.1,0.0,0.2,0.05,0.9,0.8,1.0,0.0,0.0,0.0,0.25,0.2,0.1,0.0,0.4,0.4,0.0,0.0,0.05,0.0,0.0
4850,Airplane Mode,0.4731471535982814,0.2952029520295203,0.6666666666666666,0.2043010752688172,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.9,0.0,0.1,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
4851,After the Sunset,0.46509129967776586,0.35793357933579334,0.3333333333333333,0.6666666666666666,0.016666666666666666,0.2,0.15,0.0,0.05,0.0,0.1,0.3,0.15,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.35,0.1,0.4,0.0,0.0,0.0,0.4,0.0,0.0
4852,Basic,0.46455424274973145,0.36162361623616235,0.6666666666666666,0.6881720430107526,0.022333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4853,Cam,0.47261009667024706,0.34686346863468637,0.6666666666666666,0.6344086021505376,0.012333333333333333,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4854,The Last Song,0.4683136412459721,0.3948339483394834,0.3333333333333333,0.6451612903225806,0.03133333333333333,0.05,0.1,0.0,0.05,0.0,0.2,0.0,0.05,0.0,0.7,0.0,0.65,0.0,1.0,0.0,0.0,0.0,0.25,0.15,0.05,0.0,0.85,0.4,0.0,0.0,0.0,0.0,0.0
4855,Wayne's World 2,0.45918367346938777,0.3505535055350554,0.3333333333333333,0.6666666666666666,0.029666666666666668,0.1,0.15,0.0,0.05,0.0,0.95,0.0,0.7,0.0,0.1,0.0,0.6,0.1,1.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0
4856,Samson and Delilah,0.4355531686358754,0.4944649446494465,0.6666666666666666,0.7311827956989246,0.0,0.75,0.6,0.0,0.2,0.65,0.05,0.0,0.0,0.0,0.9,0.7,0.3,0.5,1.0,0.85,0.8,0.0,0.1,0.05,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
4857,Prozac Nation,0.46348012889366275,0.3505535055350554,0.6666666666666666,0.6666666666666666,0.006333333333333333,0.0,0.0,0.0,0.05,0.95,0.1,0.0,0.15,0.0,0.9,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
4858,A Slight Case of Murder,0.4296455424274973,0.31365313653136534,0.6666666666666666,0.7526881720430108,0.0,0.01,0.0,0.0,0.05,0.0,0.15,0.8,0.2,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.75,0.0,0.0
4859,Lady and the Tramp,0.4731471535982814,0.4095940959409594,0.3333333333333333,0.6666666666666666,0.008333333333333333,0.1,0.2,0.95,0.3,0.0,0.8,0.0,0.1,0.0,0.4,0.0,0.9,0.15,1.0,0.0,0.0,0.0,0.85,0.9,0.05,0.0,0.75,0.7,0.0,0.0,0.0,0.0,0.0
4860,The Yellow Birds,0.47207303974221265,0.34686346863468637,0.6666666666666666,0.6236559139784945,7e-06,0.05,0.0,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.9,0.05,0.0,0.0,1.0,0.8,0.9,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.95,0.0
4861,Hell Comes to Frogtown,0.4564983888292159,0.3173431734317343,0.6666666666666666,0.5913978494623655,0.0,0.2,0.05,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.95,0.0,0.0,0.6,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
4862,Rust Creek,0.47261009667024706,0.3985239852398524,0.6666666666666666,0.6344086021505376,0.004666666666666667,0.2,0.05,0.0,0.15,0.0,0.05,0.7,0.1,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.6,0.1,0.05,0.0,0.0,0.0,0.65,0.0,0.0
4863,The River Wild,0.4597207303974221,0.4095940959409594,0.6666666666666666,0.6989247311827956,0.017333333333333333,0.8,0.95,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.75,0.2,0.15,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0
4864,Raw Deal,0.45542427497314714,0.39114391143911437,0.6666666666666666,0.6021505376344085,0.013,0.15,0.05,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
4865,Red Planet,0.46294307196562834,0.39114391143911437,0.6666666666666666,0.6129032258064516,0.02,0.7,0.65,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.5,0.2,0.1,0.1,0.95,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
4866,Frantic,0.4564983888292159,0.44280442804428044,0.6666666666666666,0.7311827956989246,0.019666666666666666,0.7,0.0,0.0,0.1,0.0,0.0,0.85,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.9,0.75,0.15,0.0,0.0,0.0,0.98,0.0,0.0
4867,Dear Heart,0.44360902255639095,0.42066420664206644,0.6666666666666666,0.7741935483870968,0.0,0.01,0.01,0.0,0.05,0.01,0.1,0.0,0.05,0.0,0.75,0.0,0.15,0.0,1.0,0.01,0.01,0.0,0.05,0.05,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0
4868,Riff Raff,0.4758324382384533,0.3800738007380074,0.6666666666666666,0.8387096774193548,2.5666666666666666e-05,0.05,0.01,0.0,0.15,0.0,0.1,0.0,0.25,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4869,The Crow: City of Angels,0.4607948442534909,0.30996309963099633,0.6666666666666666,0.49462365591397844,0.007666666666666666,0.85,0.7,0.0,0.15,0.05,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.2,1.0,0.0,0.0,0.3,0.1,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.4,0.0,0.0
4870,Virus,0.462406015037594,0.36531365313653136,0.6666666666666666,0.5376344086021505,0.010333333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
4871,Snow Day,0.46294307196562834,0.3284132841328413,0.3333333333333333,0.5591397849462365,0.004666666666666667,0.15,0.1,0.0,0.05,0.0,0.85,0.0,0.1,0.0,0.2,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.05,0.0,0.0
4872,Mass,0.47422126745435017,0.4095940959409594,0.3333333333333333,0.8172043010752688,0.006,0.2,0.05,0.0,0.05,0.1,0.0,0.6,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.15,0.15,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
