Title,Year,Duration,Rated,IMDB Rating,Number of Ratings,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western,dark_comedy,historical_drama,romantic_comedy,science_fiction
The Falcon and the Snowman,1985,2h 11m,R,6.8,13K,0.1,0.0,0.0,0.0,0.95,0.05,0.9,0.1,0.0,0.9,0.0,0.0,0.0,1.0,0.8,0.85,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Benny & Joon,1993,1h 38m,PG,7.1,63K,0.05,0.1,0.0,0.35,0.0,0.8,0.0,0.6,0.0,0.75,0.0,0.15,0.05,1.0,0.0,0.0,0.0,0.2,0.15,0.1,0.0,0.9,0.85,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Private Resort,1985,1h 22m,R,5.2,,0.1,0.05,0.0,0.15,0.0,0.2,0.05,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.25,0.0,0.0,0.0
The Half of It,2020,1h 44m,PG,6.9,45K,0.05,0.1,0.0,0.2,0.0,0.75,0.0,0.4,0.0,0.9,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.15,0.05,0.1,0.0,0.85,0.8,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Bloomington,2010,1h 23m,R,5.8,,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
The Recruit,2003,1h 55m,R,6.6,144K,0.75,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.0
Apophis 2029,2029,,,,,0.7,0.65,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.95,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9
The Missing,2003,2h 17m,R,6.5,39K,0.1,0.05,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
The Return of the Pink Panther,1975,1h 53m,R,7.0,30K,0.2,0.15,0.0,0.05,0.0,0.95,0.05,0.7,0.0,0.1,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0
Jonah Hex,2010,1h 21m,PG,4.7,63K,0.85,0.7,0.0,0.1,0.2,0.15,0.25,0.0,0.0,0.4,0.2,0.1,0.6,0.95,0.5,0.0,0.1,0.15,0.0,0.3,0.1,0.05,0.0,0.0,0.0,0.35,0.1,0.9,0.1,0.45,0.0,0.15
Breaking,2022,1h 43m,PG,6.3,9K,0.2,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.7,0.25,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
The Adventures of Pluto Nash,2002,1h 35m,PG,3.9,27K,0.7,0.65,0.0,0.05,0.0,0.4,0.1,0.5,0.0,0.3,0.15,0.2,0.1,0.95,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.05,0.0,0.6,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Starship Troopers: Traitor of Mars,2017,1h 28m,R,5.5,,0.95,0.8,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.1,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.9
The Hole,2009,1h 32m,PG,5.7,25K,0.05,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Invasion of the Bee Girls,1973,1h 26m,G,4.9,,0.05,0.01,0.0,0.2,0.0,0.7,0.0,0.55,0.0,0.15,0.0,0.1,0.05,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.15,0.0
Dragnet,1987,1h 46m,PG,6.0,38K,0.1,0.0,0.0,0.05,0.05,0.05,0.95,0.0,0.0,0.8,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.9,0.05,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.05,0.0,0.0
The Woman in White,1948,1h 49m,R,6.6,,0.05,0.1,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.85,0.05,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.9,0.05,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.15,0.0,0.0
Something Wild,1986,1h 54m,R,6.9,22K,0.2,0.05,0.0,0.15,0.0,0.7,0.3,0.65,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.2,0.1,0.35,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.4,0.0
Escape from Pretoria,2020,1h 46m,PG,6.8,45K,0.7,0.65,0.0,0.05,0.2,0.0,0.5,0.0,0.0,0.6,0.0,0.0,0.0,0.95,0.4,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.45,0.0,0.0
The Last Days of Disco,1998,1h 53m,R,6.7,15K,0.05,0.0,0.0,0.25,0.1,0.7,0.0,0.0,0.1,0.8,0.0,0.1,0.0,1.0,0.3,0.0,0.0,0.9,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.0,0.65,0.35,0.3,0.0
Spacehunter: Adventures in the Forbidden Zone,1983,1h 30m,PG,5.5,,0.85,0.9,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.2,0.3,0.6,0.75,1.0,0.0,0.0,0.15,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.05,0.0,0.0,0.95
The Rebound,2009,1h 35m,R,6.3,51K,0.2,0.05,0.0,0.05,0.0,0.4,0.0,0.3,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0
The Man with the Iron Heart,2017,2h,R,6.4,19K,0.6,0.05,0.0,0.1,0.8,0.0,0.2,0.0,0.0,0.95,0.0,0.0,0.0,0.98,0.85,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.9,0.0,0.0
The Big Bird Cage,1972,1h 28m,R,5.9,,0.05,0.0,0.0,0.1,0.0,0.6,0.0,0.4,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Butcher, Baker, Nightmare Maker",1981,1h 36m,R,6.3,,0.2,0.05,0.0,0.15,0.0,0.1,0.3,0.0,0.0,0.4,0.0,0.0,0.2,1.0,0.1,0.0,0.85,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.25,0.05,0.0,0.0
Summer of '42,1971,1h 44m,PG,7.2,,0.05,0.35,0.0,0.05,0.0,0.2,0.0,0.05,0.0,0.7,0.0,0.6,0.0,1.0,0.2,0.5,0.0,0.1,0.0,0.05,0.0,0.65,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neighbors 2: Sorority Rising,2016,1h 32m,R,5.7,133K,0.1,0.05,0.0,0.01,0.0,0.75,0.02,0.6,0.0,0.2,0.0,0.15,0.0,1.0,0.0,0.0,0.01,0.05,0.02,0.05,0.0,0.05,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Five-Year Engagement,2012,2h 4m,R,6.2,103K,0.05,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.85,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.95,0.0
The Swan Princess,1994,1h 30m,G,6.4,28K,0.1,0.7,0.95,0.15,0.0,0.6,0.0,0.1,0.0,0.2,0.05,0.9,0.8,1.0,0.0,0.0,0.0,0.25,0.2,0.1,0.0,0.4,0.4,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Airplane Mode,2019,1h 20m,R,1.9,,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.9,0.0,0.1,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
After the Sunset,2004,1h 37m,PG,6.2,50K,0.2,0.15,0.0,0.05,0.0,0.1,0.3,0.15,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.35,0.1,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0
Basic,2003,1h 38m,R,6.4,67K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cam,2018,1h 34m,R,5.9,37K,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Last Song,2010,1h 47m,PG,6.0,94K,0.05,0.1,0.0,0.05,0.0,0.2,0.0,0.05,0.0,0.7,0.0,0.65,0.0,1.0,0.0,0.0,0.0,0.25,0.15,0.05,0.0,0.85,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wayne's World 2,1993,1h 35m,PG,6.2,89K,0.1,0.15,0.0,0.05,0.0,0.95,0.0,0.7,0.0,0.1,0.0,0.6,0.1,1.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.5,0.2
Samson and Delilah,1949,2h 14m,R,6.8,,0.75,0.6,0.0,0.2,0.65,0.05,0.0,0.0,0.0,0.9,0.7,0.3,0.5,1.0,0.85,0.8,0.0,0.1,0.05,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prozac Nation,2001,1h 35m,R,6.2,19K,0.0,0.0,0.0,0.05,0.95,0.1,0.0,0.15,0.0,0.9,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
A Slight Case of Murder,1938,1h 25m,R,7.0,,0.01,0.0,0.0,0.05,0.0,0.15,0.8,0.2,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Lady and the Tramp,2019,1h 51m,PG,6.2,25K,0.1,0.2,0.95,0.3,0.0,0.8,0.0,0.1,0.0,0.4,0.0,0.9,0.15,1.0,0.0,0.0,0.0,0.85,0.9,0.05,0.0,0.75,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Yellow Birds,2017,1h 34m,R,5.8,21,0.05,0.0,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.9,0.05,0.0,0.0,1.0,0.8,0.9,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.95,0.0,0.0,0.0,0.0,0.0
Hell Comes to Frogtown,1988,1h 26m,R,5.5,,0.2,0.05,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.95,0.0,0.0,0.6,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.15,0.05,0.0,0.0
Rust Creek,2018,1h 48m,R,5.9,14K,0.2,0.05,0.0,0.15,0.0,0.05,0.7,0.1,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.6,0.1,0.05,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
The River Wild,1994,1h 51m,R,6.5,52K,0.8,0.95,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.75,0.2,0.15,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Raw Deal,1986,1h 46m,R,5.6,39K,0.15,0.05,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Red Planet,2000,1h 46m,R,5.7,60K,0.7,0.65,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.5,0.2,0.1,0.1,0.95,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.05,0.0,0.0,0.9
Frantic,1988,2h,R,6.8,59K,0.7,0.0,0.0,0.1,0.0,0.0,0.85,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.9,0.75,0.15,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0
Dear Heart,1964,1h 54m,R,7.2,,0.01,0.01,0.0,0.05,0.01,0.1,0.0,0.05,0.0,0.75,0.0,0.15,0.0,1.0,0.01,0.01,0.0,0.05,0.05,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riff Raff,2024,1h 43m,R,7.8,77,0.05,0.01,0.0,0.15,0.0,0.1,0.0,0.25,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Crow: City of Angels,1996,1h 24m,R,4.6,23K,0.85,0.7,0.0,0.15,0.05,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.2,1.0,0.0,0.0,0.3,0.1,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Virus,1999,1h 39m,R,5.0,31K,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8
Snow Day,2000,1h 29m,PG,5.2,14K,0.15,0.1,0.0,0.05,0.0,0.85,0.0,0.1,0.0,0.2,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Mass,2021,1h 51m,PG,7.6,18K,0.2,0.05,0.0,0.05,0.1,0.0,0.6,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.15,0.15,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Gotti,2018,1h 52m,G,4.8,18K,0.1,0.0,0.0,0.0,0.9,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.8,0.8,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
The Forest Hills,2023,1h 19m,R,5.3,229,0.01,0.01,0.0,0.05,0.05,0.1,0.01,0.1,0.0,0.7,0.0,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shortcut to Happiness,2003,1h 46m,PG,5.4,,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.15,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0
Trumbo,2015,2h 4m,R,7.4,86K,0.0,0.0,0.0,0.05,0.95,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.9,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mr. Magorium's Wonder Emporium,2007,1h 33m,G,6.2,48K,0.05,0.2,0.1,0.4,0.15,0.7,0.0,0.55,0.0,0.6,0.05,0.85,0.3,0.95,0.1,0.15,0.0,0.15,0.25,0.1,0.0,0.35,0.65,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Let's Be Cops,2014,1h 44m,R,6.4,141K,0.6,0.2,0.0,0.05,0.0,0.85,0.05,0.0,0.0,0.25,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.4,0.0,0.0,0.7,0.0,0.3,0.0
The Machine,2023,1h 52m,R,5.7,16K,0.7,0.2,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8
Jayne Mansfield's Car,2012,2h 2m,R,6.2,,0.1,0.05,0.0,0.2,0.35,0.6,0.05,0.55,0.0,0.7,0.0,0.05,0.0,1.0,0.15,0.3,0.0,0.1,0.05,0.1,0.0,0.25,0.4,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Hard Eight,1996,1h 41m,R,7.1,56K,0.2,0.05,0.0,0.15,0.0,0.7,0.6,0.75,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.5,0.2,0.05,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Midnight Special,2016,1h 52m,PG,6.6,85K,0.65,0.7,0.0,0.2,0.05,0.1,0.0,0.0,0.0,0.85,0.15,0.3,0.4,1.0,0.0,0.0,0.25,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.6
Spring,2014,1h 49m,R,6.7,32K,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dark Water,2005,1h 45m,PG,5.6,66K,0.05,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Tin Cup,1996,2h 15m,R,6.4,54K,0.2,0.05,0.0,0.05,0.0,0.8,0.0,0.25,0.0,0.6,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.7,0.75,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metal Lords,2022,1h 37m,R,6.7,34K,0.2,0.05,0.0,0.15,0.0,0.7,0.0,0.4,0.0,0.65,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.95,0.8,0.0,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Torque,2004,1h 24m,PG,4.1,30K,0.95,0.7,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.15,0.0,0.0,0.8
Perfect,1985,1h 55m,R,4.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crazy/Beautiful,2001,1h 39m,PG,6.4,26K,0.05,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.25,0.0
Target,1985,1h 57m,R,5.9,,0.7,0.2,0.0,0.05,0.0,0.0,0.8,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Boss,2016,1h 39m,R,5.4,49K,0.2,0.05,0.0,0.01,0.0,0.6,0.05,0.4,0.0,0.25,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.15,0.0
I Wish You All the Best,2024,1h 32m,R,7.1,57,0.0,0.0,0.0,0.05,0.85,0.1,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
Kimi,2022,1h 29m,R,6.3,40K,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
One Fine Day,1996,1h 48m,PG,6.5,49K,0.05,0.0,0.0,0.1,0.0,0.35,0.0,0.05,0.0,0.7,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.9,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paper Towns,2015,1h 49m,PG,6.2,109K,0.1,0.4,0.0,0.2,0.0,0.6,0.05,0.2,0.0,0.7,0.0,0.3,0.1,1.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.4,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
The Daytrippers,1996,1h 27m,R,7.0,,0.1,0.2,0.0,0.15,0.0,0.75,0.05,0.8,0.0,0.6,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.1,0.15,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Memoria,2021,2h 16m,PG,6.4,12K,0.05,0.1,0.0,0.75,0.05,0.02,0.0,0.0,0.05,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Ragtime,1981,2h 35m,R,7.3,11K,0.05,0.05,0.0,0.2,0.6,0.05,0.05,0.0,0.0,0.85,0.1,0.1,0.0,0.95,0.9,0.8,0.0,0.6,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crumb,1994,1h 59m,R,8.0,22K,0.05,0.01,0.95,0.99,0.9,0.05,0.02,0.0,0.9,0.85,0.01,0.01,0.01,0.9,0.15,0.0,0.01,0.05,0.01,0.05,0.01,0.01,0.0,0.0,0.01,0.05,0.01,0.01,0.1,0.1,0.01,0.01
Waiting for the Barbarians,2019,1h 52m,R,5.9,15K,0.05,0.0,0.0,0.75,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.95,0.8,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Queen Bees,2021,1h 40m,PG,6.4,,0.01,0.01,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.65,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Guess Who's Coming to Dinner,1967,1h 48m,G,7.8,50K,0.0,0.0,0.0,0.05,0.05,0.1,0.0,0.05,0.0,0.95,0.05,0.2,0.0,1.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London Fields,2018,1h 58m,R,3.9,13K,0.05,0.0,0.0,0.1,0.0,0.0,0.95,0.2,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Sky Captain and the World of Tomorrow,2004,1h 46m,PG,6.1,88K,0.95,0.9,0.85,0.7,0.0,0.2,0.05,0.0,0.0,0.4,0.6,0.7,0.8,1.0,0.15,0.0,0.05,0.5,0.25,0.6,0.0,0.1,0.0,0.0,0.0,0.75,0.0,0.0,0.1,0.05,0.0,0.98
A Soldier's Story,1984,1h 41m,PG,7.2,12K,0.2,0.05,0.0,0.15,0.85,0.0,0.0,0.0,0.0,0.9,0.05,0.0,0.0,0.95,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.9,0.0,0.0,0.8,0.0,0.0
Naughty But Nice,1939,1h 29m,R,6.1,389,0.01,0.01,0.0,0.0,0.0,0.95,0.0,0.2,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.75,0.9,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Grace of Monaco,2014,1h 43m,G,5.7,21K,0.05,0.0,0.0,0.15,0.95,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.95,0.9,0.9,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Outsider,2018,2h,R,6.3,30K,0.05,0.0,0.0,0.0,0.1,0.0,0.7,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
A Return to Salem's Lot,1987,1h 41m,R,4.3,,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.1,0.1,0.95,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
